AT1G01060,AT1G01130,AT1G01140,AT1G01470,AT1G01620,AT1G02780,AT1G03090,AT1G03130,AT1G03870,AT1G04040,AT1G04680,AT1G05010,AT1G05065,AT1G05190,AT1G05330,AT1G05340,AT1G05850,AT1G06680,AT1G07135,AT1G07320,AT1G07430,AT1G07720,AT1G08200,AT1G08360,AT1G08380,AT1G08450,AT1G08930,AT1G09070,AT1G09310,AT1G09340,AT1G09750,AT1G09970,AT1G10682,AT1G10760,AT1G10960,AT1G11210,AT1G11260,AT1G11545,AT1G11840,AT1G11860,AT1G12090,AT1G12240,AT1G12900,AT1G13930,AT1G14700,AT1G15010,AT1G15125,AT1G15820,AT1G15825,AT1G16410,AT1G16720,AT1G16850,AT1G17380,AT1G17420,AT1G17620,AT1G17745,AT1G17880,AT1G18710,AT1G18740,AT1G19020,AT1G19180,AT1G19210,AT1G19350,AT1G19670,AT1G20010,AT1G20020,AT1G20330,AT1G20340,AT1G20440,AT1G20510,AT1G21270,AT1G21500,AT1G21680,AT1G22160,AT1G22360,AT1G22470,AT1G22530,AT1G22570,AT1G22990,AT1G23130,AT1G23310,AT1G23390,AT1G23720,AT1G23960,AT1G25230,AT1G25275,AT1G27020,AT1G27030,AT1G27730,AT1G27770,AT1G28330,AT1G28370,AT1G28695,AT1G29395,AT1G29660,AT1G29670,AT1G30190,AT1G30380,AT1G31330,AT1G32060,AT1G32470,AT1G32640,AT1G32900,AT1G34090,AT1G35140,AT1G35160,AT1G35680,AT1G35720,AT1G35770,AT1G37130,AT1G42970,AT1G43170,AT1G43670,AT1G47128,AT1G48300,AT1G48920,AT1G49032,AT1G49240,AT1G49750,AT1G51090,AT1G51140,AT1G51400,AT1G51402,AT1G52000,AT1G52040,AT1G52190,AT1G52220,AT1G52230,AT1G52400,AT1G52410,AT1G52690,AT1G53210,AT1G53280,AT1G54040,AT1G54100,AT1G54575,AT1G54740,AT1G55490,AT1G55670,AT1G56140,AT1G56220,AT1G56300,AT1G56600,AT1G56660,AT1G57990,AT1G58180,AT1G58270,AT1G58290,AT1G59870,AT1G60950,AT1G61097,AT1G61340,AT1G61520,AT1G61800,AT1G61890,AT1G62380,AT1G62510,AT1G64110,AT1G64360,AT1G64370,AT1G64500,AT1G65290,AT1G65845,AT1G66240,AT1G66970,AT1G67090,AT1G67360,AT1G67430,AT1G67700,AT1G67920,AT1G68010,AT1G68560,AT1G68568,AT1G68590,AT1G69410,AT1G69490,AT1G69530,AT1G69890,AT1G70370,AT1G70410,AT1G70700,AT1G71030,AT1G71880,AT1G72150,AT1G72370,AT1G72416,AT1G72450,AT1G72520,AT1G72610,AT1G73510,AT1G74450,AT1G75380,AT1G75750,AT1G76160,AT1G76650,AT1G76680,AT1G78040,AT1G78070,AT1G78280,AT1G78370,AT1G78830,AT1G78850,AT1G79245,AT1G80130,AT1G80840,AT1G80920,AT2G05520,AT2G05540,AT2G05915,AT2G06050,AT2G06520,AT2G06850,AT2G10940,AT2G11240,AT2G12400,AT2G13360,AT2G13665,AT2G14560,AT2G14610,AT2G15040,AT2G15555,AT2G15890,AT2G15970,AT2G17830,AT2G17840,AT2G18050,AT2G18300,AT2G18700,AT2G19800,AT2G20260,AT2G20670,AT2G21260,AT2G21330,AT2G21590,AT2G21660,AT2G22470,AT2G22500,AT2G22660,AT2G22990,AT2G24200,AT2G24600,AT2G25900,AT2G26080,AT2G26190,AT2G26560,AT2G26690,AT2G27080,AT2G27860,AT2G28630,AT2G28840,AT2G28900,AT2G29450,AT2G29670,AT2G29980,AT2G30020,AT2G30310,AT2G30520,AT2G30570,AT2G30600,AT2G30860,AT2G31810,AT2G31880,AT2G32140,AT2G32150,AT2G32160,AT2G32880,AT2G33380,AT2G33580,AT2G33830,AT2G34315,AT2G34430,AT2G35370,AT2G35930,AT2G35960,AT2G36120,AT2G36220,AT2G36830,AT2G36880,AT2G37170,AT2G37180,AT2G37190,AT2G37870,AT2G37970,AT2G38140,AT2G38470,AT2G38530,AT2G38540,AT2G39010,AT2G39570,AT2G39730,AT2G39800,AT2G40000,AT2G41010,AT2G41090,AT2G41100,AT2G41190,AT2G42220,AT2G42410,AT2G42530,AT2G42540,AT2G43530,AT2G43550,AT2G43570,AT2G43910,AT2G45180,AT2G45470,AT2G45685,AT2G45960,AT2G46680,AT2G46820,AT2G46830,AT2G47770,AT3G01290,AT3G01480,AT3G01500,AT3G02170,AT3G02840,AT3G03150,AT3G03470,AT3G04550,AT3G04720,AT3G05500,AT3G05900,AT3G06070,AT3G06500,AT3G07195,AT3G09390,AT3G09440,AT3G10720,AT3G11170,AT3G11410,AT3G11630,AT3G11780,AT3G12120,AT3G12320,AT3G12580,AT3G12610,AT3G12780,AT3G13750,AT3G14310,AT3G14510,AT3G15170,AT3G15356,AT3G15450,AT3G15840,AT3G16120,AT3G16140,AT3G16240,AT3G16370,AT3G16400,AT3G16470,AT3G16640,AT3G16770,AT3G16860,AT3G17390,AT3G17520,AT3G17790,AT3G17800,AT3G18080,AT3G18535,AT3G18780,AT3G19240,AT3G19580,AT3G19710,AT3G20470,AT3G21055,AT3G22060,AT3G22120,AT3G22142,AT3G22890,AT3G23810,AT3G23820,AT3G23920,AT3G24480,AT3G24500,AT3G25520,AT3G25690,AT3G25920,AT3G26520,AT3G26650,AT3G26740,AT3G27416,AT3G27660,AT3G27770,AT3G28220,AT3G28270,AT3G28930,AT3G29280,AT3G29320,AT3G29720,AT3G30775,AT3G44260,AT3G45140,AT3G45820,AT3G46360,AT3G46482,AT3G46620,AT3G46780,AT3G46970,AT3G47250,AT3G47340,AT3G47680,AT3G47960,AT3G48000,AT3G48140,AT3G48520,AT3G48640,AT3G48740,AT3G49530,AT3G49710,AT3G49820,AT3G50820,AT3G50970,AT3G52180,AT3G52400,AT3G52800,AT3G53420,AT3G53460,AT3G53730,AT3G53980,AT3G54050,AT3G54400,AT3G54500,AT3G54810,AT3G54820,AT3G54890,AT3G55430,AT3G55800,AT3G55980,AT3G56240,AT3G56400,AT3G56710,AT3G56790,AT3G56940,AT3G57150,AT3G57260,AT3G57460,AT3G57470,AT3G57520,AT3G57530,AT3G58120,AT3G59940,AT3G60300,AT3G61190,AT3G61260,AT3G61470,AT3G61890,AT3G62030,AT3G62090,AT3G62260,AT3G62530,AT3G62550,AT3G62870,AT3G63140,AT4G00360,AT4G01340,AT4G01535,AT4G01925,AT4G01950,AT4G02280,AT4G02330,AT4G02770,AT4G03050,AT4G03060,AT4G03280,AT4G04640,AT4G05050,AT4G05180,AT4G05631,AT4G06498,AT4G08868,AT4G08950,AT4G09650,AT4G10340,AT4G11280,AT4G12420,AT4G12730,AT4G12800,AT4G13495,AT4G13770,AT4G13940,AT4G14040,AT4G14270,AT4G14365,AT4G14400,AT4G14960,AT4G15545,AT4G15560,AT4G15780,AT4G15910,AT4G16190,AT4G16890,AT4G17090,AT4G17230,AT4G17245,AT4G17460,AT4G18010,AT4G18070,AT4G18220,AT4G18480,AT4G18730,AT4G18950,AT4G18970,AT4G19230,AT4G19410,AT4G19515,AT4G19520,AT4G20260,AT4G20480,AT4G21280,AT4G22010,AT4G22890,AT4G23180,AT4G23400,AT4G23600,AT4G23670,AT4G23810,AT4G23820,AT4G24380,AT4G24390,AT4G24570,AT4G24770,AT4G25050,AT4G25810,AT4G26530,AT4G26850,AT4G27280,AT4G27440,AT4G27450,AT4G27520,AT4G27652,AT4G27654,AT4G28750,AT4G29020,AT4G29200,AT4G29660,AT4G29670,AT4G29780,AT4G30190,AT4G30270,AT4G30470,AT4G30530,AT4G30650,AT4G30660,AT4G30800,AT4G31500,AT4G31800,AT4G32260,AT4G32460,AT4G32940,AT4G33010,AT4G33150,AT4G34150,AT4G34300,AT4G34410,AT4G34620,AT4G34710,AT4G35090,AT4G35100,AT4G35300,AT4G35770,AT4G35985,AT4G36040,AT4G36540,AT4G37450,AT4G37610,AT4G37925,AT4G37930,AT4G38470,AT4G38770,AT4G38970,AT4G39090,AT4G39210,AT4G39260,AT4G39730,AT4G39800,AT4G40090,AT5G01330,AT5G01650,AT5G02160,AT5G02380,AT5G02500,AT5G02550,AT5G02760,AT5G03200,AT5G03210,AT5G03230,AT5G03240,AT5G04140,AT5G05410,AT5G05600,AT5G06320,AT5G06360,AT5G06760,AT5G06870,AT5G06980,AT5G07010,AT5G07090,AT5G08050,AT5G08391,AT5G08760,AT5G09220,AT5G10430,AT5G10450,AT5G11740,AT5G12250,AT5G12990,AT5G13170,AT5G13200,AT5G13630,AT5G14120,AT5G14345,AT5G14740,AT5G14920,AT5G15350,AT5G15500,AT5G15780,AT5G15948,AT5G16030,AT5G16110,AT5G17350,AT5G17920,AT5G18560,AT5G18600,AT5G19120,AT5G19220,AT5G19250,AT5G20190,AT5G20230,AT5G20250,AT5G20700,AT5G20720,AT5G21020,AT5G21170,AT5G21940,AT5G22580,AT5G22920,AT5G23020,AT5G23060,AT5G23240,AT5G23660,AT5G23750,AT5G24030,AT5G24490,AT5G24570,AT5G24590,AT5G25460,AT5G25610,AT5G25980,AT5G26000,AT5G26742,AT5G28770,AT5G31212,AT5G33251,AT5G35630,AT5G35735,AT5G37600,AT5G37770,AT5G39510,AT5G39520,AT5G40450,AT5G40451,AT5G40950,AT5G42050,AT5G42380,AT5G42530,AT5G42650,AT5G42825,AT5G42900,AT5G42980,AT5G43460,AT5G43830,AT5G44020,AT5G44070,AT5G44130,AT5G44340,AT5G44580,AT5G45340,AT5G46110,AT5G47770,AT5G47910,AT5G48490,AT5G49280,AT5G49360,AT5G49730,AT5G50950,AT5G52145,AT5G52300,AT5G52310,AT5G52640,AT5G54270,AT5G54500,AT5G54710,AT5G54720,AT5G54770,AT5G54940,AT5G54960,AT5G55450,AT5G55510,AT5G56870,AT5G56980,AT5G57350,AT5G57560,AT5G57655,AT5G57660,AT5G58070,AT5G59220,AT5G59320,AT5G59732,AT5G59820,AT5G60260,AT5G60360,AT5G60680,AT5G60920,AT5G61600,AT5G62190,AT5G62350,AT5G62360,AT5G62520,AT5G63770,AT5G63850,AT5G64040,AT5G64120,AT5G64310,AT5G64570,AT5G64572,AT5G64840,AT5G64940,AT5G65360,AT5G65470,AT5G65730,AT5G66040,AT5G66400,AT5G67300,AT5G67385,Class
167.916711,101.731313,295.636789,175.647959,485.522384,237.470089,415.012506,1213.223809,193.784182,173.174176,327.970444,578.007339,123.238823,796.43676,99.911442,182.166643,839.022099,2160.785278,278.792318,473.239275,134.594066,192.560502,521.443453,314.235638,1439.687522,395.803346,501.942745,433.063268,1325.719645,609.671375,451.596971,468.502845,371.22061,199.760289,434.246376,138.379076,1362.499514,186.169509,219.07317,785.106196,748.665259,482.867315,483.400113,334.18913,152.87249,373.868471,372.479186,2884.568883,474.056761,128.025998,450.675121,130.696618,231.610685,242.981725,168.928507,149.2981,444.356259,143.785362,201.479885,363.184041,340.871932,120.788643,284.24221,260.681068,340.509444,632.302012,430.280008,1599.782433,549.788912,363.536648,393.786816,1217.748086,452.743463,160.623481,242.615178,182.92862,234.633955,159.527574,160.091622,219.091697,1716.721146,368.766298,134.120225,359.036822,317.884751,332.890987,148.453469,130.396198,260.192939,255.590251,290.598612,165.415888,158.313558,394.325172,266.273122,536.299464,116.328517,1801.184185,2364.714013,1622.080833,995.567276,491.639834,152.707594,108.795193,151.457898,466.02321,485.668464,211.027762,142.713895,364.579846,688.58455,468.077952,352.367731,1053.051297,185.269553,278.666545,179.595451,631.328032,530.397807,180.847896,154.021933,619.894546,871.044129,247.0503,138.455735,281.887755,373.657585,617.869779,241.338956,135.47586,113.316882,311.810132,169.695912,719.712048,400.61066,106.388839,313.381238,174.919825,1754.434048,176.704994,727.270375,140.437947,180.109441,203.456844,415.296528,605.79086,120.109212,558.651203,1070.515523,2793.116434,237.952698,177.363336,3066.952272,150.987049,287.050548,1123.963913,421.97947,109.259734,177.290448,255.423065,359.912899,236.347534,228.057215,687.148927,464.728077,5648.570142,194.259588,799.291535,1040.419768,126.942997,760.176175,527.786998,146.496968,347.707891,216.087079,252.777457,721.533216,305.055937,267.390611,453.574272,481.062656,330.869156,420.197859,1300.219968,402.360257,126.108001,308.122665,273.630455,1404.615943,142.279895,152.572168,603.294659,1205.444906,397.706133,379.948744,306.131566,606.252088,216.184009,185.662289,178.283206,1361.77251,576.518862,495.093432,166.999503,225.524287,681.743864,2021.373212,235.772231,378.836099,576.459723,1516.521252,427.66668,662.05855,274.528858,132.285122,1828.138933,148.973612,294.405334,188.203807,284.319059,197.62587,401.543924,315.22169,95.626993,350.913101,127.7033,327.431657,359.265353,296.447948,2112.769991,486.98516,162.87891,1030.258035,128.281916,466.42878,581.483321,378.22109,214.92001,957.411284,450.993866,241.481859,382.598657,730.34231,358.176035,507.264363,501.468059,168.06832,712.891644,420.031874,272.286567,268.3312,205.251649,355.774426,518.351526,250.887712,201.771136,443.723761,1413.925117,623.964007,515.172224,428.048067,498.001749,213.60032,905.717297,601.771929,118.996473,216.752527,211.96555,2299.014739,152.184118,3492.440932,512.231086,173.829364,134.423168,142.467793,391.53243,1283.769077,410.892447,523.476876,271.271561,317.485523,106.007829,211.180234,467.708553,640.916677,558.793721,852.66782,1017.550725,561.262943,3282.820154,239.427989,718.529212,226.864019,349.943209,867.51326,144.321157,1288.994149,127.093461,153.563869,154.021933,178.867442,252.272826,158.947003,326.685361,1059.96433,363.979907,160.319377,781.106253,150.044643,1030.8152,167.435659,107.725875,851.15378,298.487147,728.452454,486.833285,185.33827,597.847203,275.527976,191.11802,256.998299,156.114204,383.090914,276.911469,264.337995,164.959379,680.268747,276.427627,522.071285,445.524513,329.952148,396.842299,339.260581,972.346024,296.947278,132.052976,225.529759,797.228237,1327.917681,586.252354,234.118317,204.253785,482.61,747.736941,443.554939,146.333371,1225.190186,1256.260553,502.753706,217.687235,299.708668,1736.20309,428.329728,144.301751,542.353244,115.932641,178.665838,314.338898,329.807181,369.108717,993.400732,182.212484,279.642727,116.792029,354.520932,2733.265709,492.097713,953.262015,468.13084,627.196196,438.502726,469.760305,233.845523,508.68368,209.774426,421.028184,553.214055,357.019237,4010.565613,1058.921553,1581.897054,172.525284,154.633062,627.705918,160.495496,128.451328,340.487494,225.664239,279.147727,344.19516,645.053048,315.526638,651.28356,147.55183,191.9998,149.495474,403.997625,1427.415868,162.542029,219.305928,810.272855,292.650311,211.354937,338.709819,1090.980802,150.324255,413.963283,341.356875,239.866355,134.435934,191.869821,533.764298,156.026254,179.980775,407.995096,570.720668,749.848847,297.027562,528.431625,187.419857,465.532797,451.83775,511.260232,312.58094,141.948028,1694.565868,284.819873,537.450099,388.904199,452.450138,463.36363,223.48528,117.006349,1193.621738,152.170933,208.415678,266.791705,225.581508,683.491696,247.588415,245.787375,674.786359,178.078187,173.785271,601.744817,3868.289356,295.24647,413.893276,125.585492,133.729691,428.407225,398.565217,319.449484,826.694799,285.197199,136.7173,120.904573,126.73551,146.804665,122.490241,274.361645,6869.979125,130.722349,109.932107,1079.374654,752.364517,440.165115,2009.554515,285.379521,207.753648,133.057682,167.632724,541.798654,2283.245065,214.022402,333.272623,611.957223,1217.849379,980.055065,125.980008,994.848478,243.808734,327.471377,493.623066,761.598591,1242.172656,1215.277445,808.761213,320.580753,97.528164,736.601232,135.654115,271.183013,261.945342,571.435557,192.520331,252.472072,228.082983,288.975826,310.349713,391.170564,277.87534,298.115381,167.179484,263.977471,283.027416,381.163192,804.720514,126.964469,1269.513481,212.620221,709.414988,526.319486,585.432489,388.816599,438.579023,232.923921,260.851153,167.62645,154.208235,273.825691,868.761885,419.109089,264.633519,420.601155,249.978117,326.530513,464.884012,454.599094,320.074959,164.726859,172.993018,4442.60451,412.564821,212.698493,136.640183,231.143983,230.997752,387.874736,847.202479,162.975467,345.986036,135.819517,253.448181,159.604664,461.881515,197.536713,1033.748843,312.255679,305.723788,850.390695,241.504624,506.861931,270.123248,135.397285,1740.91494,281.737736,704.607978,395.608606,183.820773,1199.136352,154.293235,593.699052,281.70903,253.113913,386.836737,308.482107,845.662386,779.556619,1757.489068,3068.036646,882.705269,125.570259,854.690336,178.4161,221.677418,289.220299,195.40885,318.939506,1748.582318,2160.979993,1039.597965,146.028282,270.768293,168.485894,124.862202,247.620337,260.214943,556.860828,124.346751,223.644427,645.545511,219.202889,122.214191,553.993408,314.108027,228.42029,222.02772,311.820075,232.119513,513.996598,181.028747,296.204346,522.29135,558.844076,464.276999,214.155215,121.179009,277.145928,1132.841259,553.216356,204.890744,991.785965,685.561841,426.932151,115.107179,454.150293,164.864504,532.320752,798.075265,168.790395,918.227608,185.915597,209.56631,326.167675,543.241166,363.881274,315.744107,776.737334,826.506869,602.111558,254.617541,267.017595,341.859332,361.762987,580.991401,300.089286,149.620806,696.881719,151.648246,382.961354,180.04179,215.440997,537.814186,483.590804,214.149574,569.237146,588.274626,483.513044,631.180139,342.935632,336.7439,150.81687,290.217358,1008.736045,352.4073,360.989984,231.847281,426.55028,144.659173,757.477382,792.289021,380.274661,669.170483,155.867896,545.390591,520.71747,122.126037,123.47259,898.228072,313.693755,338.87796,546.080186,582.704645,221.028102,676.29412,741.687683,184.469053,1002.536467,271.004125,294.369829,139.050585,197.509878,1555.928446,491.566572,264.573728,263.977471,128.733168,270.417367,127.337453,2207.120987,375.153966,379.11402,256.650631,1023.098973,277.787717,184.37203,386.196693,188.012921,274.683035,283.40276,306.636792,309.097462,488.229277,593.512663,334.375191,139.745692,109.382793,423.362302,355.867161,175.55886,603.369516,465.842999,504.878699,214.803695,177.243265,412.732433,225.165815,139.497262,144.088362,374.519753,1347.313623,306.010427,182.495743,454.599094,292.359974,484.610213,388.731983,214.49378,149.930387,216.423747,623.752983,157.845355,234.191353,318.146182,wet
164.991398,127.740306,229.19202,149.799396,343.884672,519.740258,233.498909,1184.013652,159.316844,160.372615,160.881318,199.977517,101.639544,797.361424,115.354862,184.524555,552.35654,1886.687804,344.23405,431.852551,289.295085,213.183652,416.734578,432.408178,1311.289031,311.870006,191.370945,392.359684,853.172704,510.039793,499.674228,174.673386,137.987904,298.110421,333.492383,197.281519,474.57589,179.32552,529.939186,606.443319,459.60096,262.073015,413.659814,446.71875,113.240169,416.281605,269.149885,2132.307812,283.022904,216.584922,301.759002,250.006189,174.833762,231.158884,209.235524,211.834682,819.008151,182.396976,198.869332,236.988296,211.499728,190.876674,261.234024,189.654922,306.415825,681.794901,307.358804,1513.864116,583.454766,290.387592,201.899426,475.26159,428.926904,256.555119,214.203612,166.755669,184.420471,184.643543,610.524762,228.90783,909.864563,312.510315,98.701493,317.421051,209.377267,169.36254,248.843174,120.974151,260.696608,240.250896,293.690543,118.387258,169.209763,428.968232,220.579667,295.020419,237.610701,1131.460104,1346.977466,1046.582264,535.320095,363.810154,216.961312,127.005221,173.520824,219.611379,622.03804,672.167044,126.685448,318.930442,676.257088,550.583666,247.89047,771.008524,270.375946,543.333051,262.55175,342.346155,223.400097,209.065761,356.767651,729.242079,1165.59429,238.990424,154.084507,272.506909,429.374886,391.877247,446.378583,147.395023,234.276754,297.46312,257.502031,1545.877195,389.727791,298.964008,267.978231,252.713163,991.455355,187.596747,858.168419,214.566346,408.857983,239.22461,217.172106,182.897684,148.22757,649.624845,527.389486,2568.926681,180.529901,178.274679,2638.51414,143.435468,311.78852,531.492676,552.824215,339.803759,283.646254,468.236633,281.389756,347.002441,134.666015,849.11609,243.181556,6311.774728,300.488507,1323.479378,867.51326,135.466001,577.804648,350.788344,334.200481,412.378698,280.306036,283.221504,628.854306,189.803002,299.391821,322.54508,187.67049,184.081011,223.019338,861.551364,980.784929,149.939533,190.94853,199.705326,577.365063,229.489606,185.180067,442.176027,561.371884,261.461914,503.521999,128.817072,440.674315,240.989921,179.433443,205.064223,962.919911,513.96774,245.856553,375.193494,164.346395,403.669563,3734.087451,225.165815,633.682779,321.179722,1316.83603,215.512539,483.653155,303.985774,180.020201,1239.051124,130.876658,214.808608,442.505323,195.125565,183.403836,306.971945,306.682705,115.582807,344.713264,392.901809,278.469015,206.628866,140.220843,1548.17195,395.340789,96.717363,1192.678925,205.945244,900.158348,524.393139,252.489223,187.561641,779.301617,601.849518,194.328811,392.009824,437.079226,223.190684,138.302459,349.183118,196.359012,437.632782,233.788313,349.781457,376.312134,154.04286,212.241358,595.308631,641.538039,135.473607,358.426874,1460.959024,221.63363,1016.231941,296.562629,387.05667,196.602928,616.059976,347.08086,118.233742,182.813652,214.810991,1818.975001,125.766947,2161.234647,545.883016,177.989336,168.37195,157.075352,384.103686,530.599314,269.016155,298.367585,185.509852,555.98263,223.321602,226.07192,393.916217,434.638451,550.906624,754.218119,582.53382,246.025151,2608.762694,1277.209966,745.095738,223.661945,146.179987,444.857973,257.779727,1387.700003,134.666015,157.636302,217.967466,117.349997,306.573885,408.894827,384.051507,458.590926,288.233458,146.407738,579.518537,545.036864,633.039626,161.780173,137.09185,294.206233,245.758584,557.056557,483.171316,237.309328,381.512363,317.485523,371.798979,352.636011,183.849316,248.025733,199.768873,232.271446,190.060247,908.500816,202.318158,184.899691,256.078798,753.32521,518.381708,173.50122,1807.600317,218.056018,185.616867,206.172628,820.2694,610.754594,459.466224,244.89763,139.69843,115.511125,337.999898,375.335516,158.420695,1018.009987,561.480458,255.733615,174.492474,194.880374,1996.448304,412.955925,157.017549,309.859846,156.638495,280.90763,260.860374,272.656738,433.588896,606.518147,302.575843,365.13977,239.528415,278.352263,2866.272382,180.914346,834.820374,373.573161,385.928024,208.300718,359.426009,322.612605,309.758487,275.267028,719.38736,290.135496,491.206554,1893.342896,839.676616,1388.161782,225.295393,140.129316,216.208285,171.5678,262.208383,132.85521,302.451499,469.207089,260.662999,174.103694,427.924064,311.42501,137.739067,186.491879,164.541193,442.927573,1249.478187,224.746525,189.318292,224.392244,244.428381,233.652069,402.033525,687.583445,149.04085,132.227185,285.53425,244.649072,186.438758,122.138397,789.077395,241.890953,260.457108,236.6385,667.045332,631.256707,434.697202,533.222556,349.517044,539.150411,231.63557,461.698745,378.451601,205.5854,1601.213534,326.287521,424.055416,404.973024,459.808396,287.503558,251.137037,118.333849,1148.686981,300.687482,304.107587,161.415465,271.230197,415.966346,231.79795,290.123832,572.619504,195.038753,194.682582,399.375494,3777.719844,427.179913,267.266276,158.979287,198.433528,764.023922,281.30395,496.116799,693.801428,216.381448,91.619196,126.492672,144.29245,174.134349,124.305903,145.743022,6035.426463,193.995046,108.630168,902.371692,569.616055,309.004492,1422.408367,380.764192,125.852145,150.987049,220.822444,452.435399,1672.754488,307.041105,211.635231,350.756736,961.280061,1395.039252,276.149365,1295.703586,186.334112,652.729757,153.127968,191.964403,829.42286,726.532236,829.07626,446.332484,275.105467,1225.283605,138.268432,279.692935,204.181168,293.212134,190.962824,215.050996,184.451793,193.369306,430.150588,731.301748,182.240652,231.439612,144.471589,265.171332,162.979195,220.139313,669.246092,162.372556,1074.65659,180.077609,647.023365,276.895923,315.685459,329.156528,753.240102,151.168842,179.757605,238.813403,190.331957,320.147071,610.731734,404.955901,234.435461,291.455941,253.900249,368.092871,1096.401126,215.528673,435.251663,198.519649,153.114171,4426.589881,478.921701,194.583828,186.586526,184.538497,399.216351,448.536631,336.781948,151.511764,207.051809,129.236251,309.758487,151.109756,301.718845,168.092436,853.020735,160.613461,379.863162,617.653538,243.675771,362.946476,199.282608,223.400097,1074.96204,310.029997,458.927357,299.502244,334.684517,289.857298,136.7173,355.722643,234.435461,266.611278,251.34253,271.620583,556.077055,342.970338,695.376258,3176.186694,633.380218,215.770975,883.663938,401.163629,296.689282,278.650706,195.3647,306.868128,982.246288,2200.354103,2317.815474,294.637857,228.128835,201.180128,186.491879,315.984723,304.591527,425.424998,171.425866,130.578268,853.187489,287.999401,324.913753,204.324161,221.057979,238.694746,305.607047,233.643323,154.606911,206.91164,229.340287,274.114151,284.203596,589.67491,380.635418,175.786687,520.914216,392.50766,1277.679258,367.90896,150.00232,585.168378,459.13449,346.521726,174.39151,640.095786,213.571303,304.746322,808.679371,207.730321,747.989911,183.344732,179.838737,201.491616,346.665871,270.7028,304.385537,398.796517,281.623907,1209.738911,505.243484,318.319339,263.090984,310.551128,363.327561,141.272221,167.803035,808.78588,149.931634,270.153769,191.253985,181.93698,426.718841,310.052132,219.196355,559.180407,716.725066,548.440385,882.502772,599.85708,162.163913,161.889656,375.813739,777.907605,250.754712,173.579528,288.272419,376.535218,233.603811,559.135447,609.698844,370.116592,774.175585,119.231696,203.187382,274.409002,139.226401,102.043961,819.008151,362.897423,301.248239,343.652108,212.288587,172.742349,364.004632,496.975527,251.57173,698.477581,191.647318,259.182051,183.073098,244.450407,855.058312,288.064287,167.746284,158.456497,391.314023,323.482981,149.738563,1677.805773,280.008148,149.209026,181.479402,1013.792724,237.952698,190.804978,198.878292,168.400429,230.189785,186.900161,581.912731,515.904064,312.711182,329.723293,681.28234,258.455125,152.13613,259.401498,453.942892,171.767824,576.941807,458.42471,359.877227,270.79457,258.387595,547.63468,163.36476,179.442025,147.119635,308.407492,957.54601,151.105043,200.738009,314.526551,230.127407,383.076576,465.002931,302.042342,172.876026,173.485587,483.754744,787.543608,273.173741,216.427948,dry
